,CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM,NEW_NAME
437,100002284,305,62950,220825,Lipid,"Fatty Acid, Dihydroxy",2051.0,NAMED,LOUGYXZSURQALL-GBXIJSLDSA-N,C[C@@H](O)[C@H](O)C(O)=O,"2S,3R-dihydroxybutyrate","2S,3R-dihydroxybutyrate",5057-93-2,9139682,HMDB0002453,,10964471,Polar,SRdihydroxybutyrate
438,100002285,305,62951,220826,Lipid,"Fatty Acid, Dihydroxy",2054.0,NAMED,UFYGCFHQAXXBCF-UHFFFAOYSA-N,OCCC(O)C(O)=O,"2,4-dihydroxybutyrate","2,4-dihydroxybutyrate",1518-62-3,167259,HMDB0000360,,192742,Polar,dihydroxybutyrate
439,100002344,209,38293,141840,Lipid,"Fatty Acid, Branched",1655.0,NAMED,ZOCYQVNGROEVLU-UHFFFAOYSA-N,CC(C)CCCCCCCCCCCC(O)=O,(12 or 13)-methylmyristate (a15:0 or i15:0),(12 or 13)-methylmyristate (a15:0 or i15:0),2485-71-4,133106,HMDB0061707,,151014,Neg,ormethylmyristateaori
440,100002356,209,38296,141846,Lipid,"Fatty Acid, Branched",1666.0,NAMED,YETXGSGCWODRAA-UHFFFAOYSA-N,OC(CCCCCCCCCCCCCCCC(C)C)=O,(16 or 17)-methylstearate (a19:0 or i19:0),(16 or 17)-methylstearate (a19:0 or i19:0),2724-59-6,2340933,HMDB0037397,,3083779,Neg,ormethylstearateaori
441,100002367,305,63109,221751,Lipid,"Fatty Acid, Dihydroxy",2052.0,NAMED,LOUGYXZSURQALL-PWNYCUMCSA-N,OC([C@H](O)[C@H](O)C)=O,"2R,3R-dihydroxybutyrate","2R,3R-dihydroxybutyrate",759-06-8,17215960,HMDB0000498,,13120901,Polar,RRdihydroxybutyrate
442,100002417,305,38276,152194,Xenobiotics,Food Component/Plant,4795.0,NAMED,JTEYKUFKXGDTEU-UHFFFAOYSA-N,OC(C(O)C(C)(O)C)=O,"2,3-dihydroxyisovalerate","2,3-dihydroxyisovalerate",1756-18-9,657,HMDB0012141,C04039,677,Polar,dihydroxyisovalerate
443,100002458,305,57747,213342,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",372.0,NAMED,WKRBKYFIJPGYQC-DUXPYHPUSA-N,OC(C/C(C)=C/C(O)=O)=O,3-methylglutaconate,3-methylglutaconate,5746-90-7,1267861,HMDB0000522,,1551553,Polar,methylglutaconate
444,100002462,400,43582,208402,Amino Acid,Lysine Metabolism,122.0,NAMED,OWGKYELXGFKIHH-MYLOADSESA-N,O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)OC1OC(CCC(N)C(O)=O)CN,5-(galactosylhydroxy)-lysine,5-(galactosylhydroxy)-lysine,32448-36-5,,,,66995551,Pos Early,galactosylhydroxylysine
445,100002470,209,38077,149698,Lipid,Lysophospholipid,2750.0,NAMED,OJFNCVWSQAZLNM-WQHTYANMSA-N,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(O[C@](COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(CO)[H])=O)([C@]1(O)[H])[H])O,2-arachidonoyl-GPI (20:4)*,2-arachidonoyl-GPI (20:4)*,,,,,,Neg,arachidonoylGPI
446,100002528,209,46960,148213,Xenobiotics,Chemical,6118.0,NAMED,QAOWNCQODCNURD-UHFFFAOYSA-N,OS(O)(=O)=O,sulfate*,sulfate*,14808-79-8,1086,HMDB01448,C00059,5152822,Neg,sulfate
447,100002544,400,40499,156749,Amino Acid,Glutamate Metabolism,53.0,NAMED,HBDWQSHEVMSFGY-SCQFTWEKSA-N,OC(C(O)=O)C[C@@H](C(O)=O)N,4-hydroxyglutamate,4-hydroxyglutamate,2485-33-8,388936,HMDB0001344,C03079,439902,Pos Early,hydroxyglutamate
448,100002749,400,39592,156595,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",463.0,NAMED,IDIDJDIHTAOVLG-VKHMYHEASA-N,OC([C@H](CSC)N)=O,S-methylcysteine,S-methylcysteine,1187-84-4,22826,HMDB0002108,,"24417,7058174,88180",Pos Early,Smethylcysteine
449,100002763,400,39582,156587,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,4336.0,NAMED,USSFUVKEHXDAPM-UHFFFAOYSA-N,O=C(C1=C[N+]([O-])=CC=C1)N,nicotinamide N-oxide,nicotinamide N-oxide,1986-81-8,65522,HMDB0002730,,72661,Pos Early,nicotinamideNoxide
450,100002769,400,57461,211115,Amino Acid,Urea cycle; Arginine and Proline Metabolism,529.0,NAMED,BMFMQGXDDJALKQ-BYPYZUCNSA-N,N=C(N)NCCC[C@H](O)C(O)=O,argininate*,argininate*,157-07-3,140984,HMDB0003148,,160437,Pos Early,argininate
451,100002784,400,55072,208196,Amino Acid,Urea cycle; Arginine and Proline Metabolism,498.0,NAMED,ARBHXJXXVVHMET-UHFFFAOYSA-N,OC(C(CCC/N=C(N)/N)=O)=O,2-oxoarginine*,2-oxoarginine*,3715-10-4,542,HMDB0004225,C03771,558,Pos Early,oxoarginine
452,100002865,209,52736,165517,Lipid,Lysophospholipid,2650.0,NAMED,YHGXYYIGHBPDMX-BUTFDPNWSA-N,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O,1-meadoyl-GPC (20:3n9)*,1-meadoyl-GPC (20:3n9)*,,,HMDB0010393,,53480467,Neg,meadoylGPCn
453,100002868,402,39792,159193,Lipid,Lysophospholipid,2656.0,NAMED,UIINDYGXBHJQHX-GDLZYMKVSA-N,CCCCCCCCCCCCCCCCCCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O,1-behenoyl-GPC (22:0),1-behenoyl-GPC (22:0),125146-65-8,,HMDB0010398,,24779479,Pos Late,behenoylGPC
454,100002871,402,52698,165471,Lipid,Lysophospholipid,2659.0,NAMED,ZOJBSSVHFSBHMP-JJJSWPRASA-N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O,1-adrenoyl-GPC (22:4)*,1-adrenoyl-GPC (22:4)*,,,HMDB0010401,,52924039,Pos Late,adrenoylGPC
455,100002873,402,49617,161405,Lipid,Lysophospholipid,2667.0,NAMED,SKJMUADLQLZAGH-WJOKGBTCSA-N,CCCCCCCCCCCCCCCCCCCCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O,1-lignoceroyl-GPC (24:0),1-lignoceroyl-GPC (24:0),325171-59-3,24766539,HMDB0010405,,24779481,Pos Late,lignoceroylGPC
456,100002875,402,52474,165152,Lipid,Lysoplasmalogen,2852.0,NAMED,HTZINLFNXLXRBC-CQLBIITFSA-N,CCCCCCCCCCCCCC/C=C\OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,,9093054,HMDB0010407,,10917802,Pos Late,enylpalmitoylGPCP
457,100002876,402,52701,165474,Lipid,Lysoplasmalogen,2854.0,NAMED,KJUNGQXFZYMUOH-FKWLWHCOSA-N,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O,1-(1-enyl-oleoyl)-GPC (P-18:1)*,1-(1-enyl-oleoyl)-GPC (P-18:1)*,,,HMDB0010408,,52923882,Pos Late,enyloleoylGPCP
458,100002910,400,62946,220814,Amino Acid,Histidine Metabolism,94.0,NAMED,UJCGYTCAMOHYCG-UHFFFAOYSA-N,O=C(O)CC1=CN=CN1C,1-methyl-5-imidazoleacetate,1-methyl-5-imidazoleacetate,4200-48-0,4954265,HMDB04988,,6451814,Pos Early,methylimidazoleacetate
459,100002945,209,38768,143701,Lipid,"Fatty Acid, Branched",1660.0,NAMED,IIUXHTGBZYEGHI-UHFFFAOYSA-N,CC(CCCCCCCCCCCCCC(O)=O)C,(14 or 15)-methylpalmitate (a17:0 or i17:0),(14 or 15)-methylpalmitate (a17:0 or i17:0),,,HMDB0061859,C16995,"8181,17903417",Neg,ormethylpalmitateaori
460,100002957,305,46148,210928,Carbohydrate,Nucleotide Sugar,1409.0,NAMED,LFTYTUAZOPRMMI-HEXNZZLISA-N,O[C@]1([H])[C@@](O)([H])[C@](COP(O)(OP(O)(O[C@H]2[C@H](NC(C)=O)[C@@H](O)[C@H](O)C(CO)O2)=O)=O)([H])O[C@]1(N(C=C3)C(NC3=O)=O)[H],UDP-N-acetylglucosamine/galactosamine,UDP-N-acetylglucosamine/galactosamine,,,"HMDB0000304,HMDB0000290","C00203,C00043","44576,1167",Polar,UDPNacetylglucosaminegalactosamine
461,100002989,402,46798,165353,Lipid,Diacylglycerol,2946.0,NAMED,BLZVZPYMHLXLHG-RQOIEFAZSA-N,CCCCCCCC/C=C\CCCCCCCC(OCC(CO)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)=O,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],oleoyl-linoleoyl-glycerol (18:1/18:2) [1],106292-55-1,23975985,HMDB0007219,,14275396,Pos Late,oleoyllinoleoylglycerol
462,100002990,402,46799,165354,Lipid,Diacylglycerol,2947.0,NAMED,GREDRAMJRDQWEJ-LTEAFHAISA-N,CCCCCCCC/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)O)=O,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],oleoyl-linoleoyl-glycerol (18:1/18:2) [2],104346-53-4,29788004,HMDB0007219,,71433693,Pos Late,oleoyllinoleoylglycerol
463,100003000,402,39270,163991,Lipid,Lysoplasmalogen,2853.0,NAMED,QYTPGOPLNFESQC-RLHAVTDZSA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCCCCCCCCCC,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,,10471193,HMDB0011152,,,Pos Late,enylpalmitoylGPEP
464,100003001,402,39271,180976,Lipid,Lysoplasmalogen,2857.0,NAMED,KACDZDULGKPXHT-BIHRDVDLSA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-GPE (P-18:0)*,1-(1-enyl-stearoyl)-GPE (P-18:0)*,,,HMDB0240598,,,Pos Late,enylstearoylGPEP
465,100003007,209,39222,149695,Lipid,Lysophospholipid,2737.0,NAMED,DXFWZQRAXYOKLJ-JMMQWYAQSA-N,CCCCCC\C=C/CCCCCCCC(OC[C@]([H])(CO)OP(O[C@](C(O)(C(O)(C(O)([C@](O)1[H])[H])[H])[H])([C@]1(O)[H])[H])(O)=O)=O,2-palmitoleoyl-GPI (16:1)*,2-palmitoleoyl-GPI (16:1)*,,,,,,Neg,palmitoleoylGPI
466,100003008,209,39223,149867,Lipid,Lysophospholipid,2740.0,NAMED,GRWOGFDNIAYTPK-DTNGDMSLSA-N,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(O[C@](COC(CCCCCCCCCCCCCCCCC)=O)(CO)[H])=O)([C@]1(O)[H])[H])O,2-stearoyl-GPI (18:0)*,2-stearoyl-GPI (18:0)*,,,HMDB0061704,,131770413,Neg,stearoylGPI
467,100003151,402,46223,159669,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1909.0,NAMED,MJLXQSQYKZWZCB-DQFWFXSYSA-N,[O-]C(C[C@H](C[N+](C)(C)C)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)=O,linoleoylcarnitine (C18:2)*,linoleoylcarnitine (C18:2)*,36816-10-1,4952667,HMDB0006469,,6450015,Pos Late,linoleoylcarnitineC
468,100003152,400,39577,156583,Amino Acid,Glutamate Metabolism,61.0,NAMED,AOKCDAVWJLOAHG-UHFFFAOYSA-N,CNCCCC(O)=O,N-methyl-GABA,N-methyl-GABA,1119-48-8,63869,,C15987,70703,Pos Early,NmethylGABA
469,100003169,400,40008,156664,Peptide,Dipeptide,869.0,NAMED,UCGDDTHMMVWVMV-UHFFFAOYSA-N,O=C(C(C(CC)C)N)NCC(O)=O,isoleucylglycine,isoleucylglycine,868-28-0,303621,HMDB0028907,,342532,Pos Early,isoleucylglycine
470,100003179,400,40010,156665,Peptide,Dipeptide,883.0,NAMED,HSQGMTRYSIHDAC-UHFFFAOYSA-N,O=C(C(CC(C)C)N)NC(C)C(O)=O,leucylalanine,leucylalanine,7298-84-2,227625,HMDB0028922,,81721,Pos Early,leucylalanine
471,100003183,400,48189,157731,Peptide,Dipeptide,1063.0,NAMED,JYOAXOMPIXKMKK-UHFFFAOYSA-N,O=C(C(CC(C)C)N)NC(CCC(N)=O)C(O)=O,leucylglutamine*,leucylglutamine*,,3511125,HMDB0028927,,4305457,Pos Early,leucylglutamine
472,100003185,400,40045,156684,Peptide,Dipeptide,888.0,NAMED,LESXFEZIFXFIQR-UHFFFAOYSA-N,O=C(C(CC(C)C)N)NCC(O)=O,leucylglycine,leucylglycine,686-50-0,71402,HMDB0028929,,79070,Pos Early,leucylglycine
473,100003210,400,39994,156660,Peptide,Dipeptide,1053.0,NAMED,XCTHZFGSVQBHBW-UHFFFAOYSA-N,O=C(C(C(C)C)N)NC(CC(C)C)C(O)=O,valylleucine,valylleucine,22906-55-4,312586,HMDB0029131,,352039,Pos Early,valylleucine
474,100003258,209,63990,232911,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,4374.0,NAMED,RMHBODZVODTFAH-UHFFFAOYSA-N,OC1=C(OC)C(C(C(CO)O)O1)=O,2-O-methylascorbic acid,2-O-methylascorbic acid,17860-87-6,90149,HMDB0240294,,54726398,Neg,Omethylascorbicacid
475,100003271,209,54923,208316,Amino Acid,Glutamate Metabolism,58.0,NAMED,GAQNUGISBQJMKO-UHFFFAOYSA-N,OC(CC(C(NC(CCC(O)=O)C(O)=O)=O)(CC(O)=O)O)=O,beta-citrylglutamate,beta-citrylglutamate,73590-26-8,19992713,,C20775,189741,Neg,betacitrylglutamate
476,100003397,400,40406,156717,Lipid,Phospholipid Metabolism,2261.0,NAMED,UYPYRKYUKCHHIB-UHFFFAOYSA-N,C[N+](C)([O-])C,trimethylamine N-oxide,trimethylamine N-oxide,1184-78-7,1113,HMDB0000925,C01104,1145,Pos Early,trimethylamineNoxide
477,100003415,400,62860,220638,Amino Acid,Lysine Metabolism,116.0,NAMED,PQNASZJZHFPQLE-LURJTMIESA-N,O=C([C@H](CCCCNC)N)O,N6-methyllysine,N6-methyllysine,1188-07-4,144469,HMDB0002038,C02728,164795,Pos Early,Nmethyllysine
478,100003425,209,40410,142981,Amino Acid,Histidine Metabolism,81.0,NAMED,LOIYMIARKYCTBW-UPHRSURJSA-N,O=C(/C=C\C1=CN=CN1)O,cis-urocanate,cis-urocanate,7699-35-6,1266070,HMDB0034174,,1549103,Neg,cisurocanate
479,100003429,209,40478,143877,Xenobiotics,Food Component/Plant,4915.0,NAMED,UXOJWGSGKUYMIA-UHFFFAOYSA-N,OC1=CC(OC2)=C(C=C1)CC2C3=CC=C(OS(=O)(O)=O)C=C3,equol sulfate,equol sulfate,,23936050,,,,Neg,equolsulfate
480,100003434,400,40730,156802,Amino Acid,Histidine Metabolism,82.0,NAMED,ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,OC(CCC1=CN=CN1)=O,imidazole propionate,imidazole propionate,1074-59-5,63798,HMDB0002271,,70630,Pos Early,imidazolepropionate
481,100003518,400,42008,179243,Peptide,Dipeptide,680.0,NAMED,QXRNAOYBCYVZCD-UHFFFAOYSA-N,O=C(C(C)N)NC(CCCCN)C(O)=O,alanyllysine,alanyllysine,68973-27-3,3343483,HMDB0028692,,4130575,Pos Early,alanyllysine
482,100003588,400,41370,156809,Peptide,Dipeptide,942.0,NAMED,GLUBLISJVJFHQS-UHFFFAOYSA-N,O=C(CNC(C(CC1=CC=CC=C1)N)=O)O,phenylalanylglycine,phenylalanylglycine,721-90-4,88678,HMDB0028995,,6992304,Pos Early,phenylalanylglycine
483,100003589,209,41374,143079,Peptide,Dipeptide,937.0,NAMED,MIDZLCFIAINOQN-WPRPVWTQSA-N,O=C([C@H](C)NC([C@H](CC1=CC=CC=C1)N)=O)O,phenylalanylalanine,phenylalanylalanine,3918-87-4,4589716,HMDB0028988,,5488196,Neg,phenylalanylalanine
484,100003598,209,41375,143081,Peptide,Dipeptide,1032.0,NAMED,HPYDSVWYXXKHRD-UHFFFAOYSA-N,O=C(CNC(C(CC1=CC=C(C=C1)O)N)=O)O,tyrosylglycine,tyrosylglycine,673-05-5,227627,HMDB0029105,,7021854,Neg,tyrosylglycine
485,100003627,400,40671,156768,Peptide,Dipeptide,733.0,NAMED,FRYULLIZUDQONW-UHFFFAOYSA-N,O=C(C(CC(O)=O)N)NC(CC(O)=O)C(O)=O,aspartylaspartate,aspartylaspartate,58471-53-7,295009,HMDB0028749,,332965,Pos Early,aspartylaspartate
486,100003640,400,42079,156902,Peptide,Dipeptide,1049.0,NAMED,XXDVDTMEVBYRPK-UHFFFAOYSA-N,O=C(C(C(C)C)N)NC(CCC(N)=O)C(O)=O,valylglutamine,valylglutamine,42854-54-6,4419671,HMDB0029125,,5253209,Pos Early,valylglutamine
487,100003641,400,40475,156743,Peptide,Dipeptide,1050.0,NAMED,IOUPEELXVYPCPG-UHFFFAOYSA-N,O=C(C(C(C)C)N)NCC(O)=O,valylglycine,valylglycine,686-43-1,120256,HMDB0029127,,136487,Pos Early,valylglycine
488,100003668,400,40705,156792,Peptide,Dipeptide,957.0,NAMED,FELJDCNGZFDUNR-UHFFFAOYSA-N,O=C(C1NCCC1)NC(C)C(O)=O,prolylalanine,prolylalanine,6422-36-2,370069,HMDB0029010,,6347578,Pos Early,prolylalanine
489,100003674,400,40703,156791,Peptide,Dipeptide,963.0,NAMED,RNKSNIBMTUYWSH-YFKPBYRVSA-N,O=[C@]([C@H]1NCCC1)NCC(O)=O,prolylglycine,prolylglycine,2578-57-6,4932143,HMDB0011178,,6426709,Pos Early,prolylglycine
490,100003678,400,40731,156803,Peptide,Dipeptide,969.0,NAMED,RWCOTTLHDJWHRS-YUMQZZPRSA-N,O=[C@]([C@H]1NCCC1)N2CCC[C@H]2[C@](O)=O,prolylproline,prolylproline,20488-28-2,9797341,HMDB0011180,,263469,Pos Early,prolylproline
491,100003695,305,62864,220652,Xenobiotics,Food Component/Plant,4982.0,NAMED,RGHNJXZEOKUKBD-MBMOQRBOSA-N,O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannonate*,mannonate*,642-99-9,2496757,,,3246006,Polar,mannonate
492,100003926,400,43264,156990,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1937.0,NAMED,UEFRDQSMQXDWTO-UHFFFAOYSA-N,CC(CC(OC(C[N+](C)(C)C)CC([O-])=O)=O)O,(R)-3-hydroxybutyrylcarnitine,(R)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,53481617,Pos Early,Rhydroxybutyrylcarnitine
493,100003947,400,63270,222210,Xenobiotics,Food Component/Plant,4922.0,NAMED,YZNNBIPIQWYLDM-HSUXUTPPSA-N,O[C@@H]1[C@@H](CO)NCC[C@H]1O,fagomine,fagomine,53185-12-9,65215,HMDB0033453,C10144,72259,Pos Early,fagomine
494,100004046,400,43488,157016,Amino Acid,Histidine Metabolism,88.0,NAMED,BKAYIFDRRZZKNF-VIFPVBQESA-N,OC([C@H](CC1=CN=CN1)NC(CCNC(C)=O)=O)=O,N-acetylcarnosine,N-acetylcarnosine,56353-15-2,8079136,HMDB0012881,,9903482,Pos Early,Nacetylcarnosine
495,100004054,402,57512,211213,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1883.0,NAMED,DWSFAVOTORHAAL-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O)=O,margaroylcarnitine (C17)*,margaroylcarnitine (C17)*,106182-29-0,35015987,HMDB0006210,,53477803,Pos Late,margaroylcarnitineC
496,100004089,209,42489,144357,Lipid,"Fatty Acid, Monohydroxy",1980.0,NAMED,GHPVDCPCKSNJDR-UHFFFAOYSA-N,OC(C(O)=O)CCCCCCCC,2-hydroxydecanoate,2-hydroxydecanoate,5393-81-7,20195,HMDB0094656,,21488,Neg,hydroxydecanoate
497,100004227,402,43343,159548,Lipid,"Fatty Acid, Amino",1773.0,NAMED,AKVBCGQVQXPRLD-UHFFFAOYSA-N,CCCCCCC(C(O)=O)N,2-aminooctanoate,2-aminooctanoate,644-90-6,62727,HMDB0000991,,69522,Pos Late,aminooctanoate
498,100004290,400,43392,157004,Amino Acid,Tyrosine Metabolism,221.0,NAMED,WRFPVMFCRNYQNR-UHFFFAOYSA-N,NC(C(O)=O)CC1=CC=CC=C1O,o-tyrosine,o-tyrosine,2370-61-8,82607,HMDB0006050,,91482,Pos Early,otyrosine
499,100004322,209,43266,143737,Xenobiotics,Food Component/Plant,5274.0,NAMED,VSTZVCJQGSLNLL-UHFFFAOYSA-N,NC1=CC=CC=C1OS(O)(=O)=O,2-aminophenol sulfate,2-aminophenol sulfate,,158022,HMDB0061116,,181670,Neg,aminophenolsulfate
500,100004327,402,45966,163989,Lipid,Lysophospholipid,2720.0,NAMED,ZPDQFUYPBVXUKS-KEKNWZKVSA-N,O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N,1-stearoyl-GPS (18:0)*,1-stearoyl-GPS (18:0)*,,7826051,HMDB0061698,,74819135,Pos Late,stearoylGPS
501,100004328,402,42463,164531,Lipid,Sphingomyelins,3134.0,NAMED,KYICBZWZQPCUMO-PSALXKTOSA-N,CCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",,9608732,HMDB0012097,,11433862,Pos Late,sphingomyelindd
502,100004329,402,42459,161023,Lipid,Sphingomyelins,3138.0,NAMED,IWHLTJGDYLJQSH-FLPFCPAFSA-N,CCCCC/C=C/CCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,"HMDB0240638,HMDB0240613",,,Pos Late,sphingomyelindd
503,100004396,305,62069,218878,Lipid,"Fatty Acid, Dicarboxylate",1686.0,NAMED,YVOMYDHIQVMMTA-UHFFFAOYSA-N,OC(CC(O)=O)CCC(O)=O,3-hydroxyadipate,3-hydroxyadipate,,133894,HMDB0000345,,151913,Polar,hydroxyadipate
504,100004488,400,43586,157041,Amino Acid,Urea cycle; Arginine and Proline Metabolism,528.0,NAMED,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,OC([C@H](CCCN([H])/C(N([H])[H])=N/C)N([H])[H])=O,N-monomethylarginine,N-monomethylarginine,53308-83-1,117259,HMDB0029416,C03884,132862,Pos Early,Nmonomethylarginine
505,100004523,305,43249,147867,Amino Acid,Urea cycle; Arginine and Proline Metabolism,515.0,NAMED,SRXKAYJJGAAOBP-UHFFFAOYSA-N,CC(NCCCC(N)C(O)=O)=O,N-delta-acetylornithine,N-delta-acetylornithine,,8096135,HMDB0003357,C00437,9920500,Polar,Ndeltaacetylornithine
506,100004542,400,43761,157045,Lipid,"Fatty Acid, Amino",1768.0,NAMED,RDFMDVXONNIGBC-UHFFFAOYSA-N,OC(C(CCCCC)N([H])[H])=O,2-aminoheptanoate,2-aminoheptanoate,1115-90-8,198338,HMDB0094649,,227939,Pos Early,aminoheptanoate
507,100004635,400,44878,157087,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",445.0,NAMED,UCUNFLYVYCGDHP-UHFFFAOYSA-N,O=S(C)(CCC(N)C(O)=O)=O,methionine sulfone,methionine sulfone,820-10-0,63154,HMDB0062174,,69961,Pos Early,methioninesulfone
508,100005350,402,45951,159653,Lipid,Lysophospholipid,2636.0,NAMED,WKQNRCYKYCKESD-YHTMAJSVSA-N,C[N+](CCOP(OCC(O)COC(CCCCCCC/C=C/C/C=C/C/C=C/CC)=O)([O-])=O)(C)C,1-linolenoyl-GPC (18:3)*,1-linolenoyl-GPC (18:3)*,,,HMDB0010388,C04100,,Pos Late,linolenoylGPC
509,100005352,402,44560,159608,Lipid,Lysophospholipid,2645.0,NAMED,YYSFWGQAKJTHRE-OUKQBFOZSA-N,C[N+](CCOP(OCC(O)COC(CCCCCCCCC/C=C/CCCCCCCC)=O)([O-])=O)(C)C,1-eicosenoyl-GPC (20:1)*,1-eicosenoyl-GPC (20:1)*,,,HMDB0010391,,52924051,Pos Late,eicosenoylGPC
510,100005353,402,47087,159895,Lipid,Lysophospholipid,2639.0,NAMED,WYIMORDZGCUBAA-UHFFFAOYSA-N,C[N+](CCOP(OCC(O)COC(CCCCCCCCCCCCCCCCCC)=O)([O-])=O)(C)C,1-nonadecanoyl-GPC (19:0),1-nonadecanoyl-GPC (19:0),108273-88-7,24823014,,,,Pos Late,nonadecanoylGPC
511,100005371,209,44630,142531,Lipid,Lysophospholipid,2701.0,NAMED,RNWSKZCVPICGIX-DQXFYRDTSA-N,O=C(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC[C@@](O)([H])COP(OCCN)(O)=O,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,"HMDB0011514,HMDB0011516",,,Neg,dihomolinolenoylGPEnor
512,100005372,402,44621,163990,Lipid,Lysoplasmalogen,2855.0,NAMED,URGVIWXYPWWBQO-ZCJATDNESA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCC/C=C/CCCCCCCC,1-(1-enyl-oleoyl)-GPE (P-18:1)*,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,,Pos Late,enyloleoylGPEP
513,100005373,400,46227,221883,Amino Acid,Lysine Metabolism,123.0,NAMED,BFSYFTQDGRDJNV-QCNRFFRDSA-N,OC[C@@H](O)[C@@H](O)[C@H](O)C(CNCCCC[C@@H](N)C(O)=O)=O,fructosyllysine,fructosyllysine,21291-40-7,110281,HMDB0034879,,9839580,Pos Early,fructosyllysine
514,100005391,209,45415,153117,Xenobiotics,Benzoate Metabolism,4591.0,NAMED,IQWLPDPKVFZEOK-UHFFFAOYSA-N,OS(OC1=CC=CC(CCC(O)=O)=C1)(=O)=O,3-(3-hydroxyphenyl)propionate sulfate,3-(3-hydroxyphenyl)propionate sulfate,86321-32-6,162993,HMDB0094710,,187488,Neg,hydroxyphenylpropionatesulfate
515,100005463,400,45428,157095,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",447.0,NAMED,NPIMMZJBURSMON-UHFFFAOYSA-N,OC(C(CCS(C)=O)NC(C)=O)=O,N-acetylmethionine sulfoxide,N-acetylmethionine sulfoxide,108646-71-5,167798,,,11902949,Pos Early,Nacetylmethioninesulfoxide
