,CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM,NEW_NAME
530,100002769,400,57461,211115,Amino Acid,Urea cycle; Arginine and Proline Metabolism,529.0,NAMED,BMFMQGXDDJALKQ-BYPYZUCNSA-N,N=C(N)NCCC[C@H](O)C(O)=O,argininate*,argininate*,157-07-3,140984,HMDB0003148,,160437,Pos Early,argininate
531,100002773,402,39788,159190,Xenobiotics,Food Component/Plant,5079.0,NAMED,JVKYZPBMZPJNAJ-OQFNDJACSA-N,O[C@H](C1)CC[C@@]2(C)C1=CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])C[C@@]5([H])[C@]4([H])[C@H](C)[C@]6([H])N5C[C@@H](C)CC6,solanidine,solanidine,80-78-4,59150,HMDB0003236,C06543,65727,Pos Late,solanidine
532,100002784,400,55072,208196,Amino Acid,Urea cycle; Arginine and Proline Metabolism,498.0,NAMED,ARBHXJXXVVHMET-UHFFFAOYSA-N,OC(C(CCC/N=C(N)/N)=O)=O,2-oxoarginine*,2-oxoarginine*,3715-10-4,542,HMDB0004225,C03771,558,Pos Early,oxoarginine
533,100002796,209,62873,220667,Lipid,Medium Chain Fatty Acid,1513.0,NAMED,XKZKQTCECFWKBN-SREVYHEPSA-N,OC(CC\C=C/CCCCC)=O,cis-4-decenoate (10:1n6)*,cis-4-decenoate (10:1n6)*,505-90-8,4471776,HMDB0004980,,5282726,Neg,cisdecenoaten
534,100002849,209,39603,141920,Xenobiotics,Chemical,6125.0,NAMED,IWJBVMJWSPZNJH-XWBUKDKVSA-N,O[C@H]([C@H]1O)[C@@H]([C@@H]([C@](O)=O)OC1OCC)O,ethyl glucuronide,ethyl glucuronide,17685-04-0,134174,HMDB0010325,,18392195,Neg,ethylglucuronide
535,100002868,402,39792,159193,Lipid,Lysophospholipid,2656.0,NAMED,UIINDYGXBHJQHX-GDLZYMKVSA-N,CCCCCCCCCCCCCCCCCCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O,1-behenoyl-GPC (22:0),1-behenoyl-GPC (22:0),125146-65-8,,HMDB0010398,,24779479,Pos Late,behenoylGPC
536,100002873,402,49617,161405,Lipid,Lysophospholipid,2667.0,NAMED,SKJMUADLQLZAGH-WJOKGBTCSA-N,CCCCCCCCCCCCCCCCCCCCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O,1-lignoceroyl-GPC (24:0),1-lignoceroyl-GPC (24:0),325171-59-3,24766539,HMDB0010405,,24779481,Pos Late,lignoceroylGPC
537,100002875,402,52474,165152,Lipid,Lysoplasmalogen,2852.0,NAMED,HTZINLFNXLXRBC-CQLBIITFSA-N,CCCCCCCCCCCCCC/C=C\OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,,9093054,HMDB0010407,,10917802,Pos Late,enylpalmitoylGPCP
538,100002910,400,62946,220814,Amino Acid,Histidine Metabolism,94.0,NAMED,UJCGYTCAMOHYCG-UHFFFAOYSA-N,O=C(O)CC1=CN=CN1C,1-methyl-5-imidazoleacetate,1-methyl-5-imidazoleacetate,4200-48-0,4954265,HMDB04988,,6451814,Pos Early,methylimidazoleacetate
539,100002912,209,39378,143716,Lipid,Secondary Bile Acid Metabolism,3539.0,NAMED,BHTRKEVKTKCXOH-BWIGJTJCSA-N,O=C(NCCS(=O)(O)=O)CC[C@@H](C)C1CC[C@@]2([H])[C@]3([H])[C@@H](O)CC4C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C,tauroursodeoxycholate,tauroursodeoxycholate,14605-22-2,24539842,HMDB0000874,,9848818,Neg,tauroursodeoxycholate
540,100002913,209,57573,212122,Lipid,Secondary Bile Acid Metabolism,3567.0,NAMED,BHQCQFFYRZLCQQ-QQODLWJBSA-N,C[C@@]12[C@](CCC2[C@H](C)CCC(O)=O)([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@@H]1O,ursocholate,ursocholate,2955-27-3,,HMDB0000917,C17644,122340,Neg,ursocholate
541,100002927,400,43378,211502,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",464.0,NAMED,ZZLHPCSGGOGHFW-UHFFFAOYSA-N,NC(CS(C)=O)C(O)=O,S-methylcysteine sulfoxide,S-methylcysteine sulfoxide,6853-87-8,74136,HMDB0029432,,82142,Pos Early,Smethylcysteinesulfoxide
542,100002945,209,38768,143701,Lipid,"Fatty Acid, Branched",1660.0,NAMED,IIUXHTGBZYEGHI-UHFFFAOYSA-N,CC(CCCCCCCCCCCCCC(O)=O)C,(14 or 15)-methylpalmitate (a17:0 or i17:0),(14 or 15)-methylpalmitate (a17:0 or i17:0),,,HMDB0061859,C16995,"8181,17903417",Neg,ormethylpalmitateaori
543,100002951,209,39831,141952,Lipid,"Fatty Acid, Dicarboxylate",1720.0,NAMED,JJOJFIHJIRWASH-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCCCCC(O)=O,eicosanedioate (C20-DC),eicosanedioate (C20-DC),2424-92-2,68030,,,75502,Neg,eicosanedioateCDC
544,100002952,209,39837,141956,Lipid,"Fatty Acid, Dicarboxylate",1722.0,NAMED,DGXRZJSPDXZJFG-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCCCCCCC(O)=O,docosadioate (C22-DC),docosadioate (C22-DC),505-56-6,214170,,C14240,7641,Neg,docosadioateCDC
545,100002953,209,39609,141922,Lipid,"Fatty Acid, Monohydroxy",2028.0,NAMED,UGAGPNKCDRTDHP-UHFFFAOYSA-N,OC(CCCCCCCCCCCCCCCO)=O,16-hydroxypalmitate,16-hydroxypalmitate,506-13-8,10034,HMDB0006294,C18218,10466,Neg,hydroxypalmitate
546,100002989,402,46798,165353,Lipid,Diacylglycerol,2946.0,NAMED,BLZVZPYMHLXLHG-RQOIEFAZSA-N,CCCCCCCC/C=C\CCCCCCCC(OCC(CO)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)=O,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],oleoyl-linoleoyl-glycerol (18:1/18:2) [1],106292-55-1,23975985,HMDB0007219,,14275396,Pos Late,oleoyllinoleoylglycerol
547,100002990,402,46799,165354,Lipid,Diacylglycerol,2947.0,NAMED,GREDRAMJRDQWEJ-LTEAFHAISA-N,CCCCCCCC/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)O)=O,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],oleoyl-linoleoyl-glycerol (18:1/18:2) [2],104346-53-4,29788004,HMDB0007219,,71433693,Pos Late,oleoyllinoleoylglycerol
548,100003000,402,39270,163991,Lipid,Lysoplasmalogen,2853.0,NAMED,QYTPGOPLNFESQC-RLHAVTDZSA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCCCCCCCCCC,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,,10471193,HMDB0011152,,,Pos Late,enylpalmitoylGPEP
549,100003001,402,39271,180976,Lipid,Lysoplasmalogen,2857.0,NAMED,KACDZDULGKPXHT-BIHRDVDLSA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-GPE (P-18:0)*,1-(1-enyl-stearoyl)-GPE (P-18:0)*,,,HMDB0240598,,,Pos Late,enylstearoylGPEP
550,100003008,209,39223,149867,Lipid,Lysophospholipid,2740.0,NAMED,GRWOGFDNIAYTPK-DTNGDMSLSA-N,[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(O[C@](COC(CCCCCCCCCCCCCCCCC)=O)(CO)[H])=O)([C@]1(O)[H])[H])O,2-stearoyl-GPI (18:0)*,2-stearoyl-GPI (18:0)*,,,HMDB0061704,,131770413,Neg,stearoylGPI
551,100003109,209,40479,143013,Xenobiotics,Food Component/Plant,4804.0,NAMED,ILGMGHZPXRDCCS-UHFFFAOYSA-N,O=C(NC1=C2C=CC=C1)C2CC(O)=O,2-oxindole-3-acetate,2-oxindole-3-acetate,2971-31-5,2338343,HMDB0035514,,3080590,Neg,oxindoleacetate
552,100003119,209,39732,143757,Lipid,Endocannabinoid,2190.0,NAMED,KOGRJTUIKPMZEJ-KTKRTIGZSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)NCCS(O)(=O)=O,N-oleoyltaurine,N-oleoyltaurine,52514-04-2,4941625,,,6437033,Neg,Noleoyltaurine
553,100003151,402,46223,159669,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1909.0,NAMED,MJLXQSQYKZWZCB-DQFWFXSYSA-N,[O-]C(C[C@H](C[N+](C)(C)C)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)=O,linoleoylcarnitine (C18:2)*,linoleoylcarnitine (C18:2)*,36816-10-1,4952667,HMDB0006469,,6450015,Pos Late,linoleoylcarnitineC
554,100003152,400,39577,156583,Amino Acid,Glutamate Metabolism,61.0,NAMED,AOKCDAVWJLOAHG-UHFFFAOYSA-N,CNCCCC(O)=O,N-methyl-GABA,N-methyl-GABA,1119-48-8,63869,,C15987,70703,Pos Early,NmethylGABA
555,100003210,400,39994,156660,Peptide,Dipeptide,1053.0,NAMED,XCTHZFGSVQBHBW-UHFFFAOYSA-N,O=C(C(C(C)C)N)NC(CC(C)C)C(O)=O,valylleucine,valylleucine,22906-55-4,312586,HMDB0029131,,352039,Pos Early,valylleucine
556,100003239,209,39835,141954,Lipid,Endocannabinoid,2192.0,NAMED,LPDJCYFKKSLKRO-UHFFFAOYSA-N,O=C(NCCS(=O)(O)=O)CCCCCCCCCCCCCCC,N-palmitoyltaurine,N-palmitoyltaurine,83982-06-3,14435932,,,14504290,Neg,Npalmitoyltaurine
557,100003240,209,39730,143759,Lipid,Endocannabinoid,2191.0,NAMED,LMIJIHJZVURGQK-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCCCCC)NCCS(=O)(O)=O,N-stearoyltaurine,N-stearoyltaurine,63155-80-6,147194,,,168274,Neg,Nstearoyltaurine
558,100003258,305,63990,232912,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,4374.0,NAMED,RMHBODZVODTFAH-UHFFFAOYSA-N,OC1=C(OC)C(C(C(CO)O)O1)=O,2-O-methylascorbic acid,2-O-methylascorbic acid,17860-87-6,90149,HMDB0240294,,54726398,Polar,Omethylascorbicacid
559,100003260,400,40007,161438,Amino Acid,Glutamate Metabolism,60.0,NAMED,SRGQUICKDUQCKO-UHFFFAOYSA-N,O=C(CCCNCCC(O)=O)O,carboxyethyl-GABA,carboxyethyl-GABA,4386-03-2,2474,HMDB0002201,,2572,Pos Early,carboxyethylGABA
560,100003365,400,57565,211540,Cofactors and Vitamins,Thiamine Metabolism,4446.0,NAMED,VUTBELPREDJDDH-UHFFFAOYSA-N,OCC1=CN=C(C)N=C1N,hydroxymethylpyrimidine,hydroxymethylpyrimidine,73-67-6,756,,C01279,777,Pos Early,hydroxymethylpyrimidine
561,100003397,400,40406,156717,Lipid,Phospholipid Metabolism,2261.0,NAMED,UYPYRKYUKCHHIB-UHFFFAOYSA-N,C[N+](C)([O-])C,trimethylamine N-oxide,trimethylamine N-oxide,1184-78-7,1113,HMDB0000925,C01104,1145,Pos Early,trimethylamineNoxide
562,100003415,400,62860,220638,Amino Acid,Lysine Metabolism,116.0,NAMED,PQNASZJZHFPQLE-LURJTMIESA-N,O=C([C@H](CCCCNC)N)O,N6-methyllysine,N6-methyllysine,1188-07-4,144469,HMDB0002038,C02728,164795,Pos Early,Nmethyllysine
563,100003429,209,40478,143877,Xenobiotics,Food Component/Plant,4915.0,NAMED,UXOJWGSGKUYMIA-UHFFFAOYSA-N,OC1=CC(OC2)=C(C=C1)CC2C3=CC=C(OS(=O)(O)=O)C=C3,equol sulfate,equol sulfate,,23936050,,,,Neg,equolsulfate
564,100003434,400,40730,156802,Amino Acid,Histidine Metabolism,82.0,NAMED,ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,OC(CCC1=CN=CN1)=O,imidazole propionate,imidazole propionate,1074-59-5,63798,HMDB0002271,,70630,Pos Early,imidazolepropionate
565,100003674,400,40703,156791,Peptide,Dipeptide,963.0,NAMED,RNKSNIBMTUYWSH-YFKPBYRVSA-N,O=[C@]([C@H]1NCCC1)NCC(O)=O,prolylglycine,prolylglycine,2578-57-6,4932143,HMDB0011178,,6426709,Pos Early,prolylglycine
566,100003686,209,42092,143937,Lipid,Fatty Acid Metabolism (Acyl Glycine),1841.0,NAMED,KVTFEOAKFFQCCX-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCCC)NCC(O)=O,N-palmitoylglycine,N-palmitoylglycine,2441-41-0,133100,HMDB0013034,,151008,Neg,Npalmitoylglycine
567,100003695,305,62864,220652,Xenobiotics,Food Component/Plant,4982.0,NAMED,RGHNJXZEOKUKBD-MBMOQRBOSA-N,O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannonate*,mannonate*,642-99-9,2496757,,,3246006,Polar,mannonate
568,100003869,209,43588,145259,Lipid,Secondary Bile Acid Metabolism,3550.0,NAMED,HMXPOCDLAFAFNT-BHYUGXBJSA-N,C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@@H]([C@@H]4C[C@@H](CC[C@@]4([C@H]3CC[C@]12C)C)O)O)CCC(NCCS(=O)(O)=O)=O,taurohyodeoxycholic acid,taurohyodeoxycholic acid,38411-85-7,106373,HMDB0000874,,12443252,Neg,taurohyodeoxycholicacid
569,100003892,400,42002,156875,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",472.0,NAMED,DWPCPZJAHOETAG-IMJSIDKUSA-N,O=C([C@H](CSC[C@@H](C(O)=O)N)N)O,lanthionine,lanthionine,3183-08-2,88959,,,98504,Pos Early,lanthionine
570,100003895,209,41948,151109,Xenobiotics,Food Component/Plant,4914.0,NAMED,XDPLKWRSVXUQBN-WKXGUSGUSA-N,OC1=CC=C(C2CC3=C(C=C(C=C3)O[C@H]4[C@@H](O)[C@@H](O)[C@H](O)C(C(O)=O)O4)OC2)C=C1,equol glucuronide,equol glucuronide,,,,,46781484,Neg,equolglucuronide
571,100003901,209,41220,142786,Lipid,Lysophospholipid,2688.0,NAMED,KIHAGWUUUHJRMS-JOCHJYFZSA-N,OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O,2-stearoyl-GPE (18:0)*,2-stearoyl-GPE (18:0)*,,24769218,HMDB0011129,,"90658453,53480667",Neg,stearoylGPE
572,100003926,400,43264,156990,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1937.0,NAMED,UEFRDQSMQXDWTO-UHFFFAOYSA-N,CC(CC(OC(C[N+](C)(C)C)CC([O-])=O)=O)O,(R)-3-hydroxybutyrylcarnitine,(R)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,53481617,Pos Early,Rhydroxybutyrylcarnitine
573,100003940,209,43502,144003,Lipid,Fatty Acid Metabolism (Acyl Glycine),1835.0,NAMED,SAVLIIGUQOSOEP-UHFFFAOYSA-N,O=C(CCCCCCC)NCC(O)=O,N-octanoylglycine,N-octanoylglycine,14246-53-8,76040,HMDB0000832,,84290,Neg,Noctanoylglycine
574,100004046,209,43488,144001,Amino Acid,Histidine Metabolism,88.0,NAMED,BKAYIFDRRZZKNF-VIFPVBQESA-N,OC([C@H](CC1=CN=CN1)NC(CCNC(C)=O)=O)=O,N-acetylcarnosine,N-acetylcarnosine,56353-15-2,8079136,HMDB0012881,,9903482,Neg,Nacetylcarnosine
575,100004054,402,57512,211213,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1883.0,NAMED,DWSFAVOTORHAAL-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O)=O,margaroylcarnitine (C17)*,margaroylcarnitine (C17)*,106182-29-0,35015987,HMDB0006210,,53477803,Pos Late,margaroylcarnitineC
576,100004059,400,62278,219251,Xenobiotics,Food Component/Plant,4954.0,NAMED,GPPYTCRVKHULJH-UHFFFAOYSA-N,C[N+](C)(C(C([O-])=O)CC1=CN=CN1)C,histidine betaine (hercynine)*,histidine betaine (hercynine)*,534-30-5,2340795,HMDB0029422,,3083620,Pos Early,histidinebetainehercynine
577,100004064,209,42605,143957,Lipid,Primary Bile Acid Metabolism,3486.0,NAMED,XSOLDPYUICCHJX-PTKAHPSKSA-N,O[C@H]1C(C2[C@](CC[C@H]3O)(C)C(C3)[C@@H]1O)C4[C@@](CC2)(C)C(C(C)CCC(NCCS(O)(=O)=O)=O)CC4,tauro-alpha-muricholate,tauro-alpha-muricholate,,,HMDB0000932,,101657566,Neg,tauroalphamuricholate
578,100004088,402,40807,159350,Cofactors and Vitamins,Vitamin A Metabolism,4459.0,NAMED,NCYCYZXNIZJOKI-OVSJKPMPSA-N,O=C([H])/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,retinal,retinal,,553582,HMDB0001358,C00376,638015,Pos Late,retinal
579,100004089,209,42489,144357,Lipid,"Fatty Acid, Monohydroxy",1980.0,NAMED,GHPVDCPCKSNJDR-UHFFFAOYSA-N,OC(C(O)=O)CCCCCCCC,2-hydroxydecanoate,2-hydroxydecanoate,5393-81-7,20195,HMDB0094656,,21488,Neg,hydroxydecanoate
580,100004111,209,46146,144253,Xenobiotics,Benzoate Metabolism,4528.0,NAMED,NCOMUGOPQPRVSE-UHFFFAOYSA-N,OC1=CC(C)=CC=C1OS(O)(=O)=O,4-methylcatechol sulfate,4-methylcatechol sulfate,,,HMDB0240459,,54104170,Neg,methylcatecholsulfate
581,100004112,209,46165,144278,Xenobiotics,Benzoate Metabolism,4525.0,NAMED,HFDKYCXWNHNKAF-UHFFFAOYSA-N,OC1=C(C)C=CC=C1OS(O)(=O)=O,3-methyl catechol sulfate (1),3-methyl catechol sulfate (1),,,,,118431379,Neg,methylcatecholsulfate
582,100004195,209,42629,154216,Lipid,Fatty Acid Metabolism (Acyl Glycine),1830.0,NAMED,RNFCYFVPNIXAHP-UHFFFAOYSA-N,O=C(O)CNC(CCCCCC)=O,heptanoyl glycine,heptanoyl glycine,23783-23-5,9107408,HMDB0013010,,10932172,Neg,heptanoylglycine
583,100004208,209,46111,143736,Xenobiotics,Benzoate Metabolism,4524.0,NAMED,AQTYXAPIHMXAAV-UHFFFAOYSA-N,COC1=C(OS(O)(=O)=O)C=CC=C1,guaiacol sulfate,guaiacol sulfate,,21078,HMDB0060013,,22473,Neg,guaiacolsulfate
584,100004227,402,43343,159548,Lipid,"Fatty Acid, Amino",1773.0,NAMED,AKVBCGQVQXPRLD-UHFFFAOYSA-N,CCCCCCC(C(O)=O)N,2-aminooctanoate,2-aminooctanoate,644-90-6,62727,HMDB0000991,,69522,Pos Late,aminooctanoate
585,100004262,209,43027,143977,Lipid,"Fatty Acid, Dicarboxylate",1703.0,NAMED,DXNCZXXFRKPEPY-UHFFFAOYSA-N,OC(CCCCCCCCCCCC(O)=O)=O,tridecanedioate (C13-DC),tridecanedioate (C13-DC),505-52-2,10026,HMDB0002327,,10458,Neg,tridecanedioateCDC
586,100004284,400,43424,157011,Xenobiotics,Chemical,6184.0,NAMED,HHVIBTZHLRERCL-UHFFFAOYSA-N,CS(C)(=O)=O,dimethyl sulfone,dimethyl sulfone,67-71-0,5978,HMDB0004983,C11142,6213,Pos Early,dimethylsulfone
587,100004299,400,43255,156987,Amino Acid,Histidine Metabolism,78.0,NAMED,GVRCKHXHWSYDEF-UHFFFAOYSA-N,OC(C(CC1=CN(C)C=N1)NC(C)=O)=O,N-acetyl-1-methylhistidine*,N-acetyl-1-methylhistidine*,,,HMDB0240340,,53859791,Pos Early,Nacetylmethylhistidine
588,100004318,400,43374,157003,Xenobiotics,Food Component/Plant,4961.0,NAMED,JYGFTBXVXVMTGB-UHFFFAOYSA-N,O=C1CC2=C(N1)C=CC=C2,indolin-2-one,indolin-2-one,59-48-3,284794,,C12312,321710,Pos Early,indolinone
589,100004322,209,43266,143737,Xenobiotics,Food Component/Plant,5274.0,NAMED,VSTZVCJQGSLNLL-UHFFFAOYSA-N,NC1=CC=CC=C1OS(O)(=O)=O,2-aminophenol sulfate,2-aminophenol sulfate,,158022,HMDB0061116,,181670,Neg,aminophenolsulfate
590,100004326,209,48693,207571,Xenobiotics,Chemical,6139.0,NAMED,CGFRVKXGZRODPA-UHFFFAOYSA-N,CC(C1=CC=CC(OS(=O)(O)=O)=C1)=O,3-acetylphenol sulfate,3-acetylphenol sulfate,,16230535,,,,Neg,acetylphenolsulfate
591,100004328,402,42463,164531,Lipid,Sphingomyelins,3134.0,NAMED,KYICBZWZQPCUMO-PSALXKTOSA-N,CCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/14:0, d16:1/16:0)*",,9608732,HMDB0012097,,11433862,Pos Late,sphingomyelindd
592,100004329,402,42459,161023,Lipid,Sphingomyelins,3138.0,NAMED,IWHLTJGDYLJQSH-FLPFCPAFSA-N,CCCCC/C=C/CCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,"sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*",,,"HMDB0240638,HMDB0240613",,,Pos Late,sphingomyelindd
593,100004396,305,62069,218878,Lipid,"Fatty Acid, Dicarboxylate",1686.0,NAMED,YVOMYDHIQVMMTA-UHFFFAOYSA-N,OC(CC(O)=O)CCC(O)=O,3-hydroxyadipate,3-hydroxyadipate,,133894,HMDB0000345,,151913,Polar,hydroxyadipate
594,100004442,305,46325,165176,Lipid,Lysophospholipid,2610.0,NAMED,XBFQFMCUPHZKTI-DOFZRALJSA-N,CCCCC\C=C/C/C=C\C/C=C\C/C=C\CCCC(OCC(O)COP(O)(O)=O)=O,1-arachidonoyl-GPA (20:4),1-arachidonoyl-GPA (20:4),799268-65-8,,HMDB0062312,,42607498,Polar,arachidonoylGPA
595,100004488,400,43586,157041,Amino Acid,Urea cycle; Arginine and Proline Metabolism,528.0,NAMED,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,OC([C@H](CCCN([H])/C(N([H])[H])=N/C)N([H])[H])=O,N-monomethylarginine,N-monomethylarginine,53308-83-1,117259,HMDB0029416,C03884,132862,Pos Early,Nmonomethylarginine
596,100004499,209,43231,143979,Amino Acid,Lysine Metabolism,135.0,NAMED,FZXCPFJMYOQZCA-UHFFFAOYSA-N,OC(C1CCCC(N1)=O)=O,6-oxopiperidine-2-carboxylate,6-oxopiperidine-2-carboxylate,34622-39-4,2282737,HMDB0061705,,3014237,Neg,oxopiperidinecarboxylate
597,100004523,209,43249,124707,Amino Acid,Urea cycle; Arginine and Proline Metabolism,515.0,NAMED,SRXKAYJJGAAOBP-UHFFFAOYSA-N,CC(NCCCC(N)C(O)=O)=O,N-delta-acetylornithine,N-delta-acetylornithine,,8096135,HMDB0003357,C00437,9920500,Neg,Ndeltaacetylornithine
598,100004542,400,43761,157045,Lipid,"Fatty Acid, Amino",1768.0,NAMED,RDFMDVXONNIGBC-UHFFFAOYSA-N,OC(C(CCCCC)N([H])[H])=O,2-aminoheptanoate,2-aminoheptanoate,1115-90-8,198338,HMDB0094649,,227939,Pos Early,aminoheptanoate
599,100004555,400,43265,156991,Xenobiotics,Chemical,6221.0,NAMED,AWUHAZDZHNWQAG-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)OC(C[N+](C)(C)C)CC([O-])=O,benzoylcarnitine*,benzoylcarnitine*,105450-08-6,28689447,,,,Pos Early,benzoylcarnitine
600,100004561,305,43549,211420,Amino Acid,Tryptophan Metabolism,279.0,NAMED,LLLPDUXGHXIXIW-UHFFFAOYSA-N,OC(C1=CC=CC=C1N([H])C=O)=O,N-formylanthranilic acid,N-formylanthranilic acid,3342-77-6,91624,HMDB0004089,C05653,101399,Polar,Nformylanthranilicacid
601,100004568,209,44552,144009,Xenobiotics,Chemical,6170.0,NAMED,FMWPQZPFBAHHMB-UHFFFAOYSA-N,OC(C(CSCCCO)NC(C)=O)=O,S-(3-hydroxypropyl)mercapturic acid (HPMA),S-(3-hydroxypropyl)mercapturic acid (HPMA),23127-40-4,2616726,,,119083,Neg,ShydroxypropylmercapturicacidHPMA
602,100004575,209,43591,153118,Amino Acid,Urea cycle; Arginine and Proline Metabolism,517.0,NAMED,XUYANFPPYJSBPU-UHFFFAOYSA-N,OC(C(CCCNC(C)=O)N([H])C(C)=O)=O,"N2,N5-diacetylornithine","N2,N5-diacetylornithine",39825-23-5,8573834,HMDB0240345,,65977,Neg,NNdiacetylornithine
603,100004601,209,57783,213695,Xenobiotics,Bacterial/Fungal,5352.0,NAMED,KNSAWRXCIVESQC-UHFFFAOYSA-N,O=C(O)CC1=C2C(C=CN2)=CC=C1,1H-indole-7-acetic acid,1H-indole-7-acetic acid,39689-63-9,13535457,,,18356439,Neg,Hindoleaceticacid
604,100004635,400,44878,157087,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",445.0,NAMED,UCUNFLYVYCGDHP-UHFFFAOYSA-N,O=S(C)(CCC(N)C(O)=O)=O,methionine sulfone,methionine sulfone,820-10-0,63154,HMDB0062174,,69961,Pos Early,methioninesulfone
605,100005350,402,45951,159653,Lipid,Lysophospholipid,2636.0,NAMED,WKQNRCYKYCKESD-YHTMAJSVSA-N,C[N+](CCOP(OCC(O)COC(CCCCCCC/C=C/C/C=C/C/C=C/CC)=O)([O-])=O)(C)C,1-linolenoyl-GPC (18:3)*,1-linolenoyl-GPC (18:3)*,,,HMDB0010388,C04100,,Pos Late,linolenoylGPC
606,100005351,402,44563,159609,Lipid,Lysophospholipid,2654.0,NAMED,PDIGSOAOQOXRDU-GUTOPQIJSA-N,C[N+](CCOP(OCC(O)COC(CCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)([O-])=O)(C)C,1-eicosapentaenoyl-GPC (20:5)*,1-eicosapentaenoyl-GPC (20:5)*,,,HMDB0010397,,,Pos Late,eicosapentaenoylGPC
607,100005352,402,44560,159608,Lipid,Lysophospholipid,2645.0,NAMED,YYSFWGQAKJTHRE-OUKQBFOZSA-N,C[N+](CCOP(OCC(O)COC(CCCCCCCCC/C=C/CCCCCCCC)=O)([O-])=O)(C)C,1-eicosenoyl-GPC (20:1)*,1-eicosenoyl-GPC (20:1)*,,,HMDB0010391,,52924051,Pos Late,eicosenoylGPC
608,100005372,402,44621,163990,Lipid,Lysoplasmalogen,2855.0,NAMED,URGVIWXYPWWBQO-ZCJATDNESA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCC/C=C/CCCCCCCC,1-(1-enyl-oleoyl)-GPE (P-18:1)*,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,,Pos Late,enyloleoylGPEP
